	cusip	name	stocksymbol	synonym
1387	138006309	CANON INC	NYSE:CAJ	Canon (photography)
1388	138006309	CANON INC	NYSE:CAJ	Canon USA
1389	138006309	CANON INC	NYSE:CAJ	Canon Australia
1390	138006309	CANON INC	NYSE:CAJ	Canon Inc. - キヤノン株式会社
1391	138006309	CANON INC	NYSE:CAJ	MP490 series
1392	138006309	CANON INC	NYSE:CAJ	Canon Professional Services
1393	138006309	CANON INC	NYSE:CAJ	CPS (Canon)
1394	138006309	CANON INC	NYSE:CAJ	Canon (company)
1395	138006309	CANON INC	NYSE:CAJ	Canon Inc
1396	138006309	CANON INC	NYSE:CAJ	Canon MG2400 series
1397	141337105	CARBONITE INC	NASDAQ:CARB	Carbonite (online backup)
1398	141337105	CARBONITE INC	NASDAQ:CARB	Carbonite online backup
1399	141337105	CARBONITE INC	NASDAQ:CARB	Carbonite inc
1400	141337105	CARBONITE INC	NASDAQ:CARB	Carbonite backup
1401	141337105	CARBONITE INC	NASDAQ:CARB	Carbonite inc.
1402	141337105	CARBONITE INC	NASDAQ:CARB	Carbonite back up
1403	141337105	CARBONITE INC	NASDAQ:CARB	Carbonite online back up
1404	141337105	CARBONITE INC	NASDAQ:CARB	Carbonite.com
1405	141337105	CARBONITE INC	NASDAQ:CARB	Carbonite, Inc.
1406	14149Y108	CARDINAL HEALTH INC	NYSE:CAH	Cardinal Health
1407	14149Y108	CARDINAL HEALTH INC	NYSE:CAH	Cardinal Health Incorporated
1408	14149Y108	CARDINAL HEALTH INC	NYSE:CAH	Cardinal health
1409	14149Y108	CARDINAL HEALTH INC	NYSE:CAH	Cardinal Health, Inc.
1410	14149Y108	CARDINAL HEALTH INC	NYSE:CAH	Medicine Shoppe Pharmacy
1411	14149Y108	CARDINAL HEALTH INC	NYSE:CAH	The Medicine Shoppe
1412	14149Y108	CARDINAL HEALTH INC	NYSE:CAH	Viasys Healthcare, Inc.
1413	14149Y108	CARDINAL HEALTH INC	NYSE:CAH	Cardinal Health Inc.
1414	14149Y108	CARDINAL HEALTH INC	NYSE:CAH	Kinray
1415	14149Y108	CARDINAL HEALTH INC	NYSE:CAH	Bindley Western
1416	14149Y108	CARDINAL HEALTH INC	NYSE:CAH	Medicine Shoppe International
1417	14149Y108	CARDINAL HEALTH INC	NYSE:CAH	Cardinal Health Inc
1418	143130102	CARMAX INC	NYSE:KMX	CarMax
1419	143130102	CARMAX INC	NYSE:KMX	Carmax
1420	143130102	CARMAX INC	NYSE:KMX	CarMax Group
1421	143130102	CARMAX INC	NYSE:KMX	CarMax Inc.
1422	143130102	CARMAX INC	NYSE:KMX	KMX
1423	143130102	CARMAX INC	NYSE:KMX	Car max
1424	143130102	CARMAX INC	NYSE:KMX	Carmax Inc
1425	143130102	CARMAX INC	NYSE:KMX	CarMax, Inc.
1426	143130102	CARMAX INC	NYSE:KMX	Richard L. Sharp
1427	143658300	CARNIVAL CORP	NYSE:CCL	Carnival Corporation & plc
1428	143658300	CARNIVAL CORP	NYSE:CCL	Carnival plc
1429	143658300	CARNIVAL CORP	NYSE:CCL	Carnival Corporation
1430	143658300	CARNIVAL CORP	NYSE:CCL	Carnival Corp.
1431	143658300	CARNIVAL CORP	NYSE:CCL	Carnival Corporation & Plc
1432	143658300	CARNIVAL CORP	NYSE:CCL	Astamar
1433	143658300	CARNIVAL CORP	NYSE:CCL	Carnival Corporation & PLC
1434	143658300	CARNIVAL CORP	NYSE:CCL	Carnival UK
1435	143658300	CARNIVAL CORP	NYSE:CCL	Carnival Corp
1436	143658300	CARNIVAL CORP	NYSE:CCL	Carnival group
1437	143658300	CARNIVAL CORP	NYSE:CCL	Carnival Group
1438	143658300	CARNIVAL CORP	NYSE:CCL	Carnival Australia
1439	14365C103	CARNIVAL PLC	NYSE:CUK	Carnival Corporation & plc
1440	14365C103	CARNIVAL PLC	NYSE:CUK	Carnival plc
1441	14365C103	CARNIVAL PLC	NYSE:CUK	Carnival Corporation
1442	14365C103	CARNIVAL PLC	NYSE:CUK	Carnival Corp.
1443	14365C103	CARNIVAL PLC	NYSE:CUK	Carnival Corporation & Plc
1444	14365C103	CARNIVAL PLC	NYSE:CUK	Astamar
1445	14365C103	CARNIVAL PLC	NYSE:CUK	Carnival Corporation & PLC
1446	14365C103	CARNIVAL PLC	NYSE:CUK	Carnival UK
1447	14365C103	CARNIVAL PLC	NYSE:CUK	Carnival Corp
1448	14365C103	CARNIVAL PLC	NYSE:CUK	Carnival group
1449	14365C103	CARNIVAL PLC	NYSE:CUK	Carnival Group
1450	14365C103	CARNIVAL PLC	NYSE:CUK	Carnival Australia
1451	144285103	CARPENTER TECHNOLOGY CORP	NYSE:CRS	Carpenter Technology Corporation
1452	144285103	CARPENTER TECHNOLOGY CORP	NYSE:CRS	Carpenter Technology
1453	144285103	CARPENTER TECHNOLOGY CORP	NYSE:CRS	Carpenter Technology Corp.
1454	144285103	CARPENTER TECHNOLOGY CORP	NYSE:CRS	Carpenter Technology Corp
1455	12504L109	CBRE GROUP INC	NYSE:CBG	CBRE Group
1456	12504L109	CBRE GROUP INC	NYSE:CBG	CB Richard Ellis Group
1457	12504L109	CBRE GROUP INC	NYSE:CBG	CB Richard Ellis Group, Inc.
1458	12504L109	CBRE GROUP INC	NYSE:CBG	CBRE, Inc.
1459	12504L109	CBRE GROUP INC	NYSE:CBG	C. B. Richard Ellis
1460	12504L109	CBRE GROUP INC	NYSE:CBG	C B Richard Ellis
1461	12504L109	CBRE GROUP INC	NYSE:CBG	CB Richard Ellis Inc.
1462	12504L109	CBRE GROUP INC	NYSE:CBG	CB Richard Ellis Ltd
1463	12504L109	CBRE GROUP INC	NYSE:CBG	CB Richard Ellis
1464	12504L109	CBRE GROUP INC	NYSE:CBG	CBRE Group, Inc.
1465	12504L109	CBRE GROUP INC	NYSE:CBG	CBRE Investors
1466	12504L109	CBRE GROUP INC	NYSE:CBG	Cbre Group Inc
1467	12504L109	CBRE GROUP INC	NYSE:CBG	Brett White (executive)
1468	12504L109	CBRE GROUP INC	NYSE:CBG	Clarion Real Estate Securities
1469	151020104	CELGENE CORP	NASDAQ:CELG	Celgene
1470	151020104	CELGENE CORP	NASDAQ:CELG	Celgene Corporation
1471	151020104	CELGENE CORP	NASDAQ:CELG	Celgene Corp.
1472	151020104	CELGENE CORP	NASDAQ:CELG	CELG
1473	151020104	CELGENE CORP	NASDAQ:CELG	Gloucester Pharmaceuticals
1474	151020104	CELGENE CORP	NASDAQ:CELG	Celgene Corp
1475	151290889	CEMEX SAB DE CV	NYSE:CX	Cemex
1476	151290889	CEMEX SAB DE CV	NYSE:CX	Cemex SAB de CV
1477	151290889	CEMEX SAB DE CV	NYSE:CX	CEMEX Inc.
1478	151290889	CEMEX SAB DE CV	NYSE:CX	CEMEX
1479	151290889	CEMEX SAB DE CV	NYSE:CX	Cemex, S.A.B. de C.V.
1480	151290889	CEMEX SAB DE CV	NYSE:CX	Cemex S.A. de C.V.
1481	151290889	CEMEX SAB DE CV	NYSE:CX	Cemex LatAm Holdings
1482	151290889	CEMEX SAB DE CV	NYSE:CX	Rugby Cement
1483	15132H101	CENCOSUD S A	NYSE:CNCO	Cencosud
1484	15132H101	CENCOSUD S A	NYSE:CNCO	Cencosud S A
1485	15132H101	CENCOSUD S A	NYSE:CNCO	Cencosud S. A.
1486	15132H101	CENCOSUD S A	NYSE:CNCO	Cencosud SA
1487	15132H101	CENCOSUD S A	NYSE:CNCO	Cencosud S.A.
1488	15132H101	CENCOSUD S A	NYSE:CNCO	Cencosud, S.A.
1489	15189T107	CENTERPOINT ENERGY INC	NYSE:CNP	CenterPoint Energy
1490	15189T107	CENTERPOINT ENERGY INC	NYSE:CNP	Centerpoint Energy
1491	15189T107	CENTERPOINT ENERGY INC	NYSE:CNP	CenterPoint Energy Incorporated
1492	15189T107	CENTERPOINT ENERGY INC	NYSE:CNP	CenterPoint Energy, Inc.
1493	15189T107	CENTERPOINT ENERGY INC	NYSE:CNP	Entex Energy
1494	15189T107	CENTERPOINT ENERGY INC	NYSE:CNP	Centerpoint Energy Inc
1495	156700106	CENTURYLINK INC	NYSE:CTL	CenturyLink
1496	156700106	CENTURYLINK INC	NYSE:CTL	Qwest Communications International Incorporated
1497	156700106	CENTURYLINK INC	NYSE:CTL	Qwest Communications International
1498	156700106	CENTURYLINK INC	NYSE:CTL	Qwest Communications Int
1499	156700106	CENTURYLINK INC	NYSE:CTL	CenturyTel
1500	156700106	CENTURYLINK INC	NYSE:CTL	Qwest Communications Corporation
1501	156700106	CENTURYLINK INC	NYSE:CTL	CenturyTel, Inc.
1502	156700106	CENTURYLINK INC	NYSE:CTL	Qwest Broadband Services
1503	156700106	CENTURYLINK INC	NYSE:CTL	CenturyTel Internet Holdings, Inc.
1504	156700106	CENTURYLINK INC	NYSE:CTL	Century Telephone
1505	156700106	CENTURYLINK INC	NYSE:CTL	Qwest Communications Intl Inc.
1506	156700106	CENTURYLINK INC	NYSE:CTL	Century Link
1507	156700106	CENTURYLINK INC	NYSE:CTL	Century Tel
1508	156700106	CENTURYLINK INC	NYSE:CTL	Qwest.net
1509	156700106	CENTURYLINK INC	NYSE:CTL	Qwest Communications Company, LLC
1510	156700106	CENTURYLINK INC	NYSE:CTL	Centurytel.net
1511	156700106	CENTURYLINK INC	NYSE:CTL	CenturyTel Inc
1512	156700106	CENTURYLINK INC	NYSE:CTL	Centurylink
1513	156700106	CENTURYLINK INC	NYSE:CTL	CenturyLink Inc
1514	156700106	CENTURYLINK INC	NYSE:CTL	CenturyLink, Inc.
1515	156700106	CENTURYLINK INC	NYSE:CTL	Centurylink Inc
1516	156700106	CENTURYLINK INC	NYSE:CTL	Qwest Communications Company
1517	15670R107	CEPHEID	NASDAQ:CPHD	Cepheid Inc
1518	15670R107	CEPHEID	NASDAQ:CPHD	CEPHEID
1519	156782104	CERNER CORP	NASDAQ:CERN	Cerner
1520	156782104	CERNER CORP	NASDAQ:CERN	Cerner Corporation
1521	156782104	CERNER CORP	NASDAQ:CERN	Cerner Corp
1522	165167107	CHESAPEAKE ENERGY CORP	NYSE:CHK	Chesapeake Energy
1523	165167107	CHESAPEAKE ENERGY CORP	NYSE:CHK	Chesapeake Energy Corporation
1524	165167107	CHESAPEAKE ENERGY CORP	NYSE:CHK	Chesapeake Energy Corp
1525	16943W105	CHINA GREEN AGRICULTURE INC	NYSE:CGA	China Green Agriculture
1526	16943W105	CHINA GREEN AGRICULTURE INC	NYSE:CGA	Benefactordyr/China Green Agriculture
1527	16943W105	CHINA GREEN AGRICULTURE INC	NYSE:CGA	China Green Agriculture Inc.
1528	16943W105	CHINA GREEN AGRICULTURE INC	NYSE:CGA	China Green Agriculture Inc
1529	16943W105	CHINA GREEN AGRICULTURE INC	NYSE:CGA	China Green Agriculture, Inc.
1530	16941M109	CHINA MOBILE LIMITED	NYSE:CHL	China Mobile
1531	16941M109	CHINA MOBILE LIMITED	NYSE:CHL	China Mobile (Hong Kong) Ltd
1532	16941M109	CHINA MOBILE LIMITED	NYSE:CHL	中国移动通信
1533	16941M109	CHINA MOBILE LIMITED	NYSE:CHL	Zhōngguó Yídòng Tōngxìn
1534	16941M109	CHINA MOBILE LIMITED	NYSE:CHL	ChinaMobile
1535	16941M109	CHINA MOBILE LIMITED	NYSE:CHL	China Mobile Company
1536	16941M109	CHINA MOBILE LIMITED	NYSE:CHL	China Mobile Limited
1537	16941M109	CHINA MOBILE LIMITED	NYSE:CHL	China Mobile Group
1538	16941M109	CHINA MOBILE LIMITED	NYSE:CHL	China Mobile Communications
1539	16941M109	CHINA MOBILE LIMITED	NYSE:CHL	中國移動通信
1540	16941M109	CHINA MOBILE LIMITED	NYSE:CHL	China Mobile Ltd
1541	16941M109	CHINA MOBILE LIMITED	NYSE:CHL	China Mobile Communications Corporation
1542	16941M109	CHINA MOBILE LIMITED	NYSE:CHL	China Mobile Ltd.
1543	16941M109	CHINA MOBILE LIMITED	NYSE:CHL	China Mobile Ltd. - 中国移动通信
1544	16941M109	CHINA MOBILE LIMITED	NYSE:CHL	China Mobile Communications Corp
1545	16941M109	CHINA MOBILE LIMITED	NYSE:CHL	10086
1546	169656105	CHIPOTLE MEXICAN GRILL INC	NYSE:CMG	Chipotle Mexican Grill
1547	169656105	CHIPOTLE MEXICAN GRILL INC	NYSE:CMG	Chipotle grill
1548	169656105	CHIPOTLE MEXICAN GRILL INC	NYSE:CMG	Chipotle restaurant
1549	169656105	CHIPOTLE MEXICAN GRILL INC	NYSE:CMG	Chipotle mexican grill
1550	169656105	CHIPOTLE MEXICAN GRILL INC	NYSE:CMG	Chipotle Mexican Grill Inc
1551	169656105	CHIPOTLE MEXICAN GRILL INC	NYSE:CMG	Chipotle Mexican Grill, Inc.
1552	169656105	CHIPOTLE MEXICAN GRILL INC	NYSE:CMG	Chipotle (restaurant)
1553	169656105	CHIPOTLE MEXICAN GRILL INC	NYSE:CMG	Sofrita
1554	169656105	CHIPOTLE MEXICAN GRILL INC	NYSE:CMG	Sofritas
1555	169656105	CHIPOTLE MEXICAN GRILL INC	NYSE:CMG	Chipotle Grill
1556	169656105	CHIPOTLE MEXICAN GRILL INC	NYSE:CMG	Chipotle (company)
1557	171232101	CHUBB CORP	NYSE:CB	Chubb Limited
1558	171232101	CHUBB CORP	NYSE:CB	Chubb Corporation
1559	171232101	CHUBB CORP	NYSE:CB	Chubb Group of Insurance Companies
1560	171232101	CHUBB CORP	NYSE:CB	Federal Insurance Company
1561	171232101	CHUBB CORP	NYSE:CB	Chubb Corp
1562	171232101	CHUBB CORP	NYSE:CB	The Chubb Corporation
1563	171232101	CHUBB CORP	NYSE:CB	Chubb Corp.
1564	171779309	CIENA CORP	NYSE:CIEN	Ciena
1565	171779309	CIENA CORP	NYSE:CIEN	Ciena Corp.
1566	171779309	CIENA CORP	NYSE:CIEN	Ciena Corporation
1567	171779309	CIENA CORP	NYSE:CIEN	Ciena Corp
1568	125509109	CIGNA CORPORATION	NYSE:CI	Cigna
1569	125509109	CIGNA CORPORATION	NYSE:CI	CIGNA Corp.
1570	125509109	CIGNA CORPORATION	NYSE:CI	CIGNA Corporation
1571	125509109	CIGNA CORPORATION	NYSE:CI	Cigna HealthCare
1572	125509109	CIGNA CORPORATION	NYSE:CI	Cigna International Expatriate Benefits
1573	125509109	CIGNA CORPORATION	NYSE:CI	CIEB
1574	125509109	CIGNA CORPORATION	NYSE:CI	CIGNA
1575	125509109	CIGNA CORPORATION	NYSE:CI	CIGNA International Expatriate Benefits
1576	125509109	CIGNA CORPORATION	NYSE:CI	Connecticut General Life Insurance Company
1577	125509109	CIGNA CORPORATION	NYSE:CI	CIGNA Healthcare
1578	125509109	CIGNA CORPORATION	NYSE:CI	Life Insurance Company Of North America
1579	125509109	CIGNA CORPORATION	NYSE:CI	Cigna Corp
1580	125509109	CIGNA CORPORATION	NYSE:CI	HealthSpring
1581	125509109	CIGNA CORPORATION	NYSE:CI	Cigna Corporation
1582	125509109	CIGNA CORPORATION	NYSE:CI	CIGNA Inc.
1583	125509109	CIGNA CORPORATION	NYSE:CI	Bravo Health
1584	125509109	CIGNA CORPORATION	NYSE:CI	QualCare
1585	172908105	CINTAS CORP	NASDAQ:CTAS	Cintas
1586	172908105	CINTAS CORP	NASDAQ:CTAS	Cintas Corporation
1587	172908105	CINTAS CORP	NASDAQ:CTAS	Cintas Corp
1588	172967424	CITIGROUP INC	NYSE:C	Citigroup
1589	172967424	CITIGROUP INC	NYSE:C	Citicorp
1590	172967424	CITIGROUP INC	NYSE:C	Travelers Group
1591	172967424	CITIGROUP INC	NYSE:C	First National City Corp.
1592	172967424	CITIGROUP INC	NYSE:C	Citi
1593	172967424	CITIGROUP INC	NYSE:C	Citifinancial
1594	172967424	CITIGROUP INC	NYSE:C	Citigroup Inc.
1595	172967424	CITIGROUP INC	NYSE:C	Citigroup Incorporated
1596	172967424	CITIGROUP INC	NYSE:C	City group
1597	172967424	CITIGROUP INC	NYSE:C	Citygroup
1598	172967424	CITIGROUP INC	NYSE:C	Citigroup, Inc.
1599	172967424	CITIGROUP INC	NYSE:C	CitiGroup
1600	172967424	CITIGROUP INC	NYSE:C	Citi group
1601	172967424	CITIGROUP INC	NYSE:C	Citipost
1602	172967424	CITIGROUP INC	NYSE:C	Citicard
1603	172967424	CITIGROUP INC	NYSE:C	Citicards
1604	172967424	CITIGROUP INC	NYSE:C	Citi Holdings
1605	172967424	CITIGROUP INC	NYSE:C	Citi Financial
1606	172967424	CITIGROUP INC	NYSE:C	Citi Group
1607	172967424	CITIGROUP INC	NYSE:C	2% Min Coupon based on Gold
1608	172967424	CITIGROUP INC	NYSE:C	Citi Infrastructure Investors
1609	172967424	CITIGROUP INC	NYSE:C	Citi Investment Research & Analysis
1610	172967424	CITIGROUP INC	NYSE:C	CITIGROUP INC.
1611	172967424	CITIGROUP INC	NYSE:C	Shawn D. Miller
1612	172967424	CITIGROUP INC	NYSE:C	Citigroup Inc
1613	18538R103	CLEARWATER PAPER CORP	NYSE:CLW	Clearwater Paper
1614	18538R103	CLEARWATER PAPER CORP	NYSE:CLW	Clearwater paper
1615	18538R103	CLEARWATER PAPER CORP	NYSE:CLW	Clear Water Paper
1616	18538R103	CLEARWATER PAPER CORP	NYSE:CLW	Clear water paper corporation
1617	18538R103	CLEARWATER PAPER CORP	NYSE:CLW	Clearwater paper corp
1618	18538R103	CLEARWATER PAPER CORP	NYSE:CLW	NYSE:CLW
1619	18538R103	CLEARWATER PAPER CORP	NYSE:CLW	Scixx/Clearwater Paper Corporation
1620	18538R103	CLEARWATER PAPER CORP	NYSE:CLW	Clearwater Paper Corporation
1621	125896100	CMS ENERGY CORP	NYSE:CMS	CMS Energy
1622	125896100	CMS ENERGY CORP	NYSE:CMS	CMS Energy Corporation
1623	125896100	CMS ENERGY CORP	NYSE:CMS	CMS Energy Corp.
1624	125896100	CMS ENERGY CORP	NYSE:CMS	Cms Energy Corp
1625	189754104	COACH INC	NYSE:COH	Coach, Inc.
1626	189754104	COACH INC	NYSE:COH	Coach (corporation)
1627	189754104	COACH INC	NYSE:COH	Coach purse
1628	189754104	COACH INC	NYSE:COH	Coach handbag
1629	189754104	COACH INC	NYSE:COH	Coach purses
1630	189754104	COACH INC	NYSE:COH	Coach (company)
1631	189754104	COACH INC	NYSE:COH	Coach Inc.
1632	189754104	COACH INC	NYSE:COH	Coach, Inc
1633	189754104	COACH INC	NYSE:COH	Coach Inc
1634	189754104	COACH INC	NYSE:COH	Coach bag
1635	189754104	COACH INC	NYSE:COH	Coach jacket
1636	189754104	COACH INC	NYSE:COH	Coach (clothing)
1637	189754104	COACH INC	NYSE:COH	Coach (brand)
1638	191216100	COCA COLA CO	NYSE:KO	The Coca-Cola Company
1639	191216100	COCA COLA CO	NYSE:KO	Coca-Cola Company
1640	191216100	COCA COLA CO	NYSE:KO	Coca Cola Co.
1641	191216100	COCA COLA CO	NYSE:KO	Coca-Cola Corporation
1642	191216100	COCA COLA CO	NYSE:KO	Coca cola company
1643	191216100	COCA COLA CO	NYSE:KO	Coca-Cola (co)
1644	191216100	COCA COLA CO	NYSE:KO	Coca Cola (co)
1645	191216100	COCA COLA CO	NYSE:KO	Coca Cola Company
1646	191216100	COCA COLA CO	NYSE:KO	The Coca Cola Company
1647	191216100	COCA COLA CO	NYSE:KO	Coca-cola company
1648	191216100	COCA COLA CO	NYSE:KO	Coca-Cola Co.
1649	191216100	COCA COLA CO	NYSE:KO	Coca-Cola Co
1650	191216100	COCA COLA CO	NYSE:KO	Coca Cola Co
1651	191216100	COCA COLA CO	NYSE:KO	Coca Cola UK
1652	191216100	COCA COLA CO	NYSE:KO	Thecoca-colacompany.com
1653	191216100	COCA COLA CO	NYSE:KO	Thecocacolacompany.com
1654	191216100	COCA COLA CO	NYSE:KO	CCDA Waters
1655	191216100	COCA COLA CO	NYSE:KO	CCDA Waters, LLC
1656	191216100	COCA COLA CO	NYSE:KO	Coca-Cola company
1657	191216100	COCA COLA CO	NYSE:KO	Coca-Cola Bottling Co.
1658	191216100	COCA COLA CO	NYSE:KO	Coca-Cola Refreshments
1659	191216100	COCA COLA CO	NYSE:KO	Coca-Cola, Inc.
1660	191216100	COCA COLA CO	NYSE:KO	Coca-Cola Ltd.
1661	191216100	COCA COLA CO	NYSE:KO	The Coca-Cola Co.
1662	191216100	COCA COLA CO	NYSE:KO	Coca-Cola Drikker
1663	191216100	COCA COLA CO	NYSE:KO	Coca-Cola (company)
1664	192422103	COGNEX CORP	NASDAQ:CGNX	Cognex Corporation
1665	192422103	COGNEX CORP	NASDAQ:CGNX	Cognex Corp
1666	200340107	COMERICA INC	NYSE:CMA	Comerica
1667	200340107	COMERICA INC	NYSE:CMA	Comerica Incorporated
1668	200340107	COMERICA INC	NYSE:CMA	Comerica Inc.
1669	200340107	COMERICA INC	NYSE:CMA	Comerica, Inc.
1670	200340107	COMERICA INC	NYSE:CMA	Detroit Bank & Trust Company
1671	200340107	COMERICA INC	NYSE:CMA	Comerica Bank
1672	200340107	COMERICA INC	NYSE:CMA	COMERICA INCORPORATED
1673	200340107	COMERICA INC	NYSE:CMA	Comerica Inc
1674	200340107	COMERICA INC	NYSE:CMA	Wabeek Bank of Detroit
1675	20416Q108	COMMUNITYONE BANCORP	NASDAQ:COB	CommunityOne Bank
1676	20416Q108	COMMUNITYONE BANCORP	NASDAQ:COB	FNB United Corp.
1677	20416Q108	COMMUNITYONE BANCORP	NASDAQ:COB	First National Bank of Randolph County
1678	20416Q108	COMMUNITYONE BANCORP	NASDAQ:COB	Bank of Granite
1679	20416Q108	COMMUNITYONE BANCORP	NASDAQ:COB	CommunityOne Bancorp
1680	204429104	COMPANIA CERVECERIAS UNIDAS	NYSE:CCU	Compañía de las Cervecerías Unidas
1681	204429104	COMPANIA CERVECERIAS UNIDAS	NYSE:CCU	Compania de Cervecerias Unidas
1682	204429104	COMPANIA CERVECERIAS UNIDAS	NYSE:CCU	Compañía Cervecerías Unidas
1683	204429104	COMPANIA CERVECERIAS UNIDAS	NYSE:CCU	Compañía de Cervecerías Unidas
1684	204429104	COMPANIA CERVECERIAS UNIDAS	NYSE:CCU	Cervecerías Unidas
1685	204429104	COMPANIA CERVECERIAS UNIDAS	NYSE:CCU	Compania de las Cervecerias Unidas
1686	205363104	COMPUTER SCIENCES CORP	NYSE:CSC	Computer Sciences Corporation
1687	205363104	COMPUTER SCIENCES CORP	NYSE:CSC	ComputerSciencesCorp
1688	205363104	COMPUTER SCIENCES CORP	NYSE:CSC	Computer Sciences Corp.
1689	205363104	COMPUTER SCIENCES CORP	NYSE:CSC	GraphTalk programming language
1690	205363104	COMPUTER SCIENCES CORP	NYSE:CSC	GraphTalk
1691	205363104	COMPUTER SCIENCES CORP	NYSE:CSC	Graphtalk
1692	205363104	COMPUTER SCIENCES CORP	NYSE:CSC	CSC India
1693	205363104	COMPUTER SCIENCES CORP	NYSE:CSC	GraphTalk MetaTool
1694	205363104	COMPUTER SCIENCES CORP	NYSE:CSC	CSC Applied Technologies
1695	205363104	COMPUTER SCIENCES CORP	NYSE:CSC	Computer Sciences Corp
1696	205887102	CONAGRA FOODS INC	NYSE:CAG	ConAgra Foods
1697	205887102	CONAGRA FOODS INC	NYSE:CAG	ConAgra
1698	205887102	CONAGRA FOODS INC	NYSE:CAG	ConAgra Foods Incorporated
1699	205887102	CONAGRA FOODS INC	NYSE:CAG	Conagra
1700	205887102	CONAGRA FOODS INC	NYSE:CAG	Alva Kinney
1701	205887102	CONAGRA FOODS INC	NYSE:CAG	ConAgra Foods, Inc.
1702	205887102	CONAGRA FOODS INC	NYSE:CAG	Con-Agra
1703	205887102	CONAGRA FOODS INC	NYSE:CAG	Conagra Foods
1704	205887102	CONAGRA FOODS INC	NYSE:CAG	ConAgra Foods Inc.
1705	205887102	CONAGRA FOODS INC	NYSE:CAG	Nebraska Consolidated Mills
1706	205887102	CONAGRA FOODS INC	NYSE:CAG	Lamb Weston
1707	205887102	CONAGRA FOODS INC	NYSE:CAG	Monfort of Colorado
1708	205887102	CONAGRA FOODS INC	NYSE:CAG	Singleton Packing
1709	205887102	CONAGRA FOODS INC	NYSE:CAG	Conagra Foods Inc
1710	206519100	CONCORDIA HEALTHCARE CORP	NASDAQ:CXRX	Concordia Healthcare
1711	206519100	CONCORDIA HEALTHCARE CORP	NASDAQ:CXRX	Concordia Healthcare Corp.
1712	206519100	CONCORDIA HEALTHCARE CORP	NASDAQ:CXRX	Concordia Healthcare Corp
1713	20825C104	CONOCOPHILLIPS	NYSE:COP	ConocoPhillips
1714	20825C104	CONOCOPHILLIPS	NYSE:COP	Conoco-Phillips
1715	20825C104	CONOCOPHILLIPS	NYSE:COP	Conoco Phillips
1716	20825C104	CONOCOPHILLIPS	NYSE:COP	ConocoPhilips
1717	20825C104	CONOCOPHILLIPS	NYSE:COP	Conocophillips
1718	20825C104	CONOCOPHILLIPS	NYSE:COP	ConocoPhillips Company
1719	20825C104	CONOCOPHILLIPS	NYSE:COP	The ConocoPhillips Company
1720	20825C104	CONOCOPHILLIPS	NYSE:COP	Conoco-Phillips, Inc
1721	20825C104	CONOCOPHILLIPS	NYSE:COP	ConocoPhillips, Inc.
1722	20825C104	CONOCOPHILLIPS	NYSE:COP	ConocoPhillips Co.
1723	20825C104	CONOCOPHILLIPS	NYSE:COP	CococoPhillips
1724	20854P109	CONSOL ENERGY INC	NYSE:CNX	Consol Energy
1725	20854P109	CONSOL ENERGY INC	NYSE:CNX	Consol Energy, Inc.
1726	20854P109	CONSOL ENERGY INC	NYSE:CNX	Consolidation Coal Company
1727	20854P109	CONSOL ENERGY INC	NYSE:CNX	Consolidated Coal Company
1728	20854P109	CONSOL ENERGY INC	NYSE:CNX	CONSOL Energy Inc.
1729	20854P109	CONSOL ENERGY INC	NYSE:CNX	Consolidation Coal
1730	20854P109	CONSOL ENERGY INC	NYSE:CNX	CONSOL energy
1731	20854P109	CONSOL ENERGY INC	NYSE:CNX	CONSOL Energy
1732	20854P109	CONSOL ENERGY INC	NYSE:CNX	Consol Energy Inc
1733	209115104	CONSOLIDATED EDISON INC	NYSE:ED	Consolidated Edison
1734	209115104	CONSOLIDATED EDISON INC	NYSE:ED	Con Edison
1735	209115104	CONSOLIDATED EDISON INC	NYSE:ED	Consolidated Edison Incorporated
1736	209115104	CONSOLIDATED EDISON INC	NYSE:ED	Consolidated Edison Company of New York
1737	209115104	CONSOLIDATED EDISON INC	NYSE:ED	Con Ed
1738	209115104	CONSOLIDATED EDISON INC	NYSE:ED	ConEd
1739	209115104	CONSOLIDATED EDISON INC	NYSE:ED	ConsolidatedEdison
1740	209115104	CONSOLIDATED EDISON INC	NYSE:ED	ConEdison, Inc.
1741	209115104	CONSOLIDATED EDISON INC	NYSE:ED	ConEdison
1742	209115104	CONSOLIDATED EDISON INC	NYSE:ED	Consolidated Telegraph & Electrical Subway Company
1743	209115104	CONSOLIDATED EDISON INC	NYSE:ED	Consolidated Edison, Inc
1744	209115104	CONSOLIDATED EDISON INC	NYSE:ED	Con-ed
1745	209115104	CONSOLIDATED EDISON INC	NYSE:ED	Coned
1746	209115104	CONSOLIDATED EDISON INC	NYSE:ED	Consolidated Edison, Inc.
1747	209115104	CONSOLIDATED EDISON INC	NYSE:ED	New York Gas Light Company
1748	209115104	CONSOLIDATED EDISON INC	NYSE:ED	Consolidated Edison Company Building
1749	209115104	CONSOLIDATED EDISON INC	NYSE:ED	Con Ed Building
1750	209115104	CONSOLIDATED EDISON INC	NYSE:ED	ConEd Building
1751	209115104	CONSOLIDATED EDISON INC	NYSE:ED	Consolidated Edison Building
1752	209115104	CONSOLIDATED EDISON INC	NYSE:ED	Consolidated Edison Inc.
1753	209115104	CONSOLIDATED EDISON INC	NYSE:ED	New York Edison Company
