,Name,Start,Years Active,Year,Current_Citations,Age,Last_citations,Last2_citations,Last3_citations,Last4_citations,Last5_citations
16408,Thomas Uchida (7QRZG0oAAAAJ),2010,6,2010,1,0,,,,,
16409,Thomas Uchida (7QRZG0oAAAAJ),2010,6,2011,5,1,1.0,,,,
16410,Thomas Uchida (7QRZG0oAAAAJ),2010,6,2012,15,2,5.0,1.0,,,
16411,Thomas Uchida (7QRZG0oAAAAJ),2010,6,2013,23,3,15.0,5.0,1.0,,
16412,Thomas Uchida (7QRZG0oAAAAJ),2010,6,2014,59,4,23.0,15.0,5.0,1.0,
16413,Thomas Uchida (7QRZG0oAAAAJ),2010,6,2015,66,5,59.0,23.0,15.0,5.0,1.0
16414,Thomas Uchida (7QRZG0oAAAAJ),2010,6,2016,103,6,66.0,59.0,23.0,15.0,5.0
16415,deepthi Rajsekhar (N0PkqnEAAAAJ),2012,4,2012,1,0,,,,,
16416,deepthi Rajsekhar (N0PkqnEAAAAJ),2012,4,2013,3,1,1.0,,,,
16417,deepthi Rajsekhar (N0PkqnEAAAAJ),2012,4,2014,3,2,3.0,1.0,,,
16418,deepthi Rajsekhar (N0PkqnEAAAAJ),2012,4,2015,25,3,3.0,3.0,1.0,,
16419,deepthi Rajsekhar (N0PkqnEAAAAJ),2012,4,2016,42,4,25.0,3.0,3.0,1.0,
16420,Sanat K Kumar (lPirNQYAAAAJ),1989,27,1989,38,0,,,,,
16421,Sanat K Kumar (lPirNQYAAAAJ),1989,27,1990,41,1,38.0,,,,
16422,Sanat K Kumar (lPirNQYAAAAJ),1989,27,1991,57,2,41.0,38.0,,,
16423,Sanat K Kumar (lPirNQYAAAAJ),1989,27,1992,70,3,57.0,41.0,38.0,,
16424,Sanat K Kumar (lPirNQYAAAAJ),1989,27,1993,110,4,70.0,57.0,41.0,38.0,
16425,Sanat K Kumar (lPirNQYAAAAJ),1989,27,1994,129,5,110.0,70.0,57.0,41.0,38.0
16426,Sanat K Kumar (lPirNQYAAAAJ),1989,27,1995,166,6,129.0,110.0,70.0,57.0,41.0
16427,Sanat K Kumar (lPirNQYAAAAJ),1989,27,1996,203,7,166.0,129.0,110.0,70.0,57.0
16428,Sanat K Kumar (lPirNQYAAAAJ),1989,27,1997,199,8,203.0,166.0,129.0,110.0,70.0
16429,Sanat K Kumar (lPirNQYAAAAJ),1989,27,1998,256,9,199.0,203.0,166.0,129.0,110.0
16430,Sanat K Kumar (lPirNQYAAAAJ),1989,27,1999,224,10,256.0,199.0,203.0,166.0,129.0
16431,Sanat K Kumar (lPirNQYAAAAJ),1989,27,2000,257,11,224.0,256.0,199.0,203.0,166.0
16432,Sanat K Kumar (lPirNQYAAAAJ),1989,27,2001,239,12,257.0,224.0,256.0,199.0,203.0
16433,Sanat K Kumar (lPirNQYAAAAJ),1989,27,2002,293,13,239.0,257.0,224.0,256.0,199.0
16434,Sanat K Kumar (lPirNQYAAAAJ),1989,27,2003,360,14,293.0,239.0,257.0,224.0,256.0
16435,Sanat K Kumar (lPirNQYAAAAJ),1989,27,2004,398,15,360.0,293.0,239.0,257.0,224.0
16436,Sanat K Kumar (lPirNQYAAAAJ),1989,27,2005,396,16,398.0,360.0,293.0,239.0,257.0
16437,Sanat K Kumar (lPirNQYAAAAJ),1989,27,2006,415,17,396.0,398.0,360.0,293.0,239.0
16438,Sanat K Kumar (lPirNQYAAAAJ),1989,27,2007,563,18,415.0,396.0,398.0,360.0,293.0
16439,Sanat K Kumar (lPirNQYAAAAJ),1989,27,2008,464,19,563.0,415.0,396.0,398.0,360.0
16440,Sanat K Kumar (lPirNQYAAAAJ),1989,27,2009,512,20,464.0,563.0,415.0,396.0,398.0
16441,Sanat K Kumar (lPirNQYAAAAJ),1989,27,2010,592,21,512.0,464.0,563.0,415.0,396.0
16442,Sanat K Kumar (lPirNQYAAAAJ),1989,27,2011,740,22,592.0,512.0,464.0,563.0,415.0
16443,Sanat K Kumar (lPirNQYAAAAJ),1989,27,2012,799,23,740.0,592.0,512.0,464.0,563.0
16444,Sanat K Kumar (lPirNQYAAAAJ),1989,27,2013,954,24,799.0,740.0,592.0,512.0,464.0
16445,Sanat K Kumar (lPirNQYAAAAJ),1989,27,2014,942,25,954.0,799.0,740.0,592.0,512.0
16446,Sanat K Kumar (lPirNQYAAAAJ),1989,27,2015,1081,26,942.0,954.0,799.0,740.0,592.0
16447,Sanat K Kumar (lPirNQYAAAAJ),1989,27,2016,1395,27,1081.0,942.0,954.0,799.0,740.0
16448,Victor Shoup (H4cQsHAAAAAJ),1993,23,1993,36,0,,,,,
16449,Victor Shoup (H4cQsHAAAAAJ),1993,23,1994,38,1,36.0,,,,
16450,Victor Shoup (H4cQsHAAAAAJ),1993,23,1995,38,2,38.0,36.0,,,
16451,Victor Shoup (H4cQsHAAAAAJ),1993,23,1996,59,3,38.0,38.0,36.0,,
16452,Victor Shoup (H4cQsHAAAAAJ),1993,23,1997,71,4,59.0,38.0,38.0,36.0,
16453,Victor Shoup (H4cQsHAAAAAJ),1993,23,1998,122,5,71.0,59.0,38.0,38.0,36.0
16454,Victor Shoup (H4cQsHAAAAAJ),1993,23,1999,199,6,122.0,71.0,59.0,38.0,38.0
16455,Victor Shoup (H4cQsHAAAAAJ),1993,23,2000,304,7,199.0,122.0,71.0,59.0,38.0
16456,Victor Shoup (H4cQsHAAAAAJ),1993,23,2001,459,8,304.0,199.0,122.0,71.0,59.0
16457,Victor Shoup (H4cQsHAAAAAJ),1993,23,2002,424,9,459.0,304.0,199.0,122.0,71.0
16458,Victor Shoup (H4cQsHAAAAAJ),1993,23,2003,624,10,424.0,459.0,304.0,199.0,122.0
16459,Victor Shoup (H4cQsHAAAAAJ),1993,23,2004,667,11,624.0,424.0,459.0,304.0,199.0
16460,Victor Shoup (H4cQsHAAAAAJ),1993,23,2005,832,12,667.0,624.0,424.0,459.0,304.0
16461,Victor Shoup (H4cQsHAAAAAJ),1993,23,2006,959,13,832.0,667.0,624.0,424.0,459.0
16462,Victor Shoup (H4cQsHAAAAAJ),1993,23,2007,955,14,959.0,832.0,667.0,624.0,424.0
16463,Victor Shoup (H4cQsHAAAAAJ),1993,23,2008,910,15,955.0,959.0,832.0,667.0,624.0
16464,Victor Shoup (H4cQsHAAAAAJ),1993,23,2009,974,16,910.0,955.0,959.0,832.0,667.0
16465,Victor Shoup (H4cQsHAAAAAJ),1993,23,2010,1042,17,974.0,910.0,955.0,959.0,832.0
16466,Victor Shoup (H4cQsHAAAAAJ),1993,23,2011,979,18,1042.0,974.0,910.0,955.0,959.0
16467,Victor Shoup (H4cQsHAAAAAJ),1993,23,2012,1010,19,979.0,1042.0,974.0,910.0,955.0
16468,Victor Shoup (H4cQsHAAAAAJ),1993,23,2013,1015,20,1010.0,979.0,1042.0,974.0,910.0
16469,Victor Shoup (H4cQsHAAAAAJ),1993,23,2014,983,21,1015.0,1010.0,979.0,1042.0,974.0
16470,Victor Shoup (H4cQsHAAAAAJ),1993,23,2015,1030,22,983.0,1015.0,1010.0,979.0,1042.0
16471,Victor Shoup (H4cQsHAAAAAJ),1993,23,2016,767,23,1030.0,983.0,1015.0,1010.0,979.0
16472,Charles Stock (O2_z8rcAAAAJ),2004,12,2004,3,0,,,,,
16473,Charles Stock (O2_z8rcAAAAJ),2004,12,2005,35,1,3.0,,,,
16474,Charles Stock (O2_z8rcAAAAJ),2004,12,2006,8,2,35.0,3.0,,,
16475,Charles Stock (O2_z8rcAAAAJ),2004,12,2007,19,3,8.0,35.0,3.0,,
16476,Charles Stock (O2_z8rcAAAAJ),2004,12,2008,29,4,19.0,8.0,35.0,3.0,
16477,Charles Stock (O2_z8rcAAAAJ),2004,12,2009,22,5,29.0,19.0,8.0,35.0,3.0
16478,Charles Stock (O2_z8rcAAAAJ),2004,12,2010,44,6,22.0,29.0,19.0,8.0,35.0
16479,Charles Stock (O2_z8rcAAAAJ),2004,12,2011,52,7,44.0,22.0,29.0,19.0,8.0
16480,Charles Stock (O2_z8rcAAAAJ),2004,12,2012,66,8,52.0,44.0,22.0,29.0,19.0
16481,Charles Stock (O2_z8rcAAAAJ),2004,12,2013,129,9,66.0,52.0,44.0,22.0,29.0
16482,Charles Stock (O2_z8rcAAAAJ),2004,12,2014,172,10,129.0,66.0,52.0,44.0,22.0
16483,Charles Stock (O2_z8rcAAAAJ),2004,12,2015,176,11,172.0,129.0,66.0,52.0,44.0
16484,Charles Stock (O2_z8rcAAAAJ),2004,12,2016,298,12,176.0,172.0,129.0,66.0,52.0
16485,Gloria Coruzzi (UVuQeJIAAAAJ),1980,36,1980,72,0,,,,,
16486,Gloria Coruzzi (UVuQeJIAAAAJ),1980,36,1981,91,1,72.0,,,,
16487,Gloria Coruzzi (UVuQeJIAAAAJ),1980,36,1982,138,2,91.0,72.0,,,
16488,Gloria Coruzzi (UVuQeJIAAAAJ),1980,36,1983,145,3,138.0,91.0,72.0,,
16489,Gloria Coruzzi (UVuQeJIAAAAJ),1980,36,1984,166,4,145.0,138.0,91.0,72.0,
16490,Gloria Coruzzi (UVuQeJIAAAAJ),1980,36,1985,197,5,166.0,145.0,138.0,91.0,72.0
16491,Gloria Coruzzi (UVuQeJIAAAAJ),1980,36,1986,210,6,197.0,166.0,145.0,138.0,91.0
16492,Gloria Coruzzi (UVuQeJIAAAAJ),1980,36,1987,200,7,210.0,197.0,166.0,145.0,138.0
16493,Gloria Coruzzi (UVuQeJIAAAAJ),1980,36,1988,190,8,200.0,210.0,197.0,166.0,145.0
16494,Gloria Coruzzi (UVuQeJIAAAAJ),1980,36,1989,224,9,190.0,200.0,210.0,197.0,166.0
16495,Gloria Coruzzi (UVuQeJIAAAAJ),1980,36,1990,239,10,224.0,190.0,200.0,210.0,197.0
16496,Gloria Coruzzi (UVuQeJIAAAAJ),1980,36,1991,187,11,239.0,224.0,190.0,200.0,210.0
16497,Gloria Coruzzi (UVuQeJIAAAAJ),1980,36,1992,193,12,187.0,239.0,224.0,190.0,200.0
16498,Gloria Coruzzi (UVuQeJIAAAAJ),1980,36,1993,195,13,193.0,187.0,239.0,224.0,190.0
16499,Gloria Coruzzi (UVuQeJIAAAAJ),1980,36,1994,172,14,195.0,193.0,187.0,239.0,224.0
16500,Gloria Coruzzi (UVuQeJIAAAAJ),1980,36,1995,174,15,172.0,195.0,193.0,187.0,239.0
16501,Gloria Coruzzi (UVuQeJIAAAAJ),1980,36,1996,163,16,174.0,172.0,195.0,193.0,187.0
16502,Gloria Coruzzi (UVuQeJIAAAAJ),1980,36,1997,146,17,163.0,174.0,172.0,195.0,193.0
16503,Gloria Coruzzi (UVuQeJIAAAAJ),1980,36,1998,204,18,146.0,163.0,174.0,172.0,195.0
16504,Gloria Coruzzi (UVuQeJIAAAAJ),1980,36,1999,220,19,204.0,146.0,163.0,174.0,172.0
16505,Gloria Coruzzi (UVuQeJIAAAAJ),1980,36,2000,246,20,220.0,204.0,146.0,163.0,174.0
16506,Gloria Coruzzi (UVuQeJIAAAAJ),1980,36,2001,240,21,246.0,220.0,204.0,146.0,163.0
16507,Gloria Coruzzi (UVuQeJIAAAAJ),1980,36,2002,345,22,240.0,246.0,220.0,204.0,146.0
16508,Gloria Coruzzi (UVuQeJIAAAAJ),1980,36,2003,320,23,345.0,240.0,246.0,220.0,204.0
16509,Gloria Coruzzi (UVuQeJIAAAAJ),1980,36,2004,385,24,320.0,345.0,240.0,246.0,220.0
16510,Gloria Coruzzi (UVuQeJIAAAAJ),1980,36,2005,318,25,385.0,320.0,345.0,240.0,246.0
16511,Gloria Coruzzi (UVuQeJIAAAAJ),1980,36,2006,448,26,318.0,385.0,320.0,345.0,240.0
16512,Gloria Coruzzi (UVuQeJIAAAAJ),1980,36,2007,404,27,448.0,318.0,385.0,320.0,345.0
16513,Gloria Coruzzi (UVuQeJIAAAAJ),1980,36,2008,546,28,404.0,448.0,318.0,385.0,320.0
16514,Gloria Coruzzi (UVuQeJIAAAAJ),1980,36,2009,526,29,546.0,404.0,448.0,318.0,385.0
16515,Gloria Coruzzi (UVuQeJIAAAAJ),1980,36,2010,608,30,526.0,546.0,404.0,448.0,318.0
16516,Gloria Coruzzi (UVuQeJIAAAAJ),1980,36,2011,653,31,608.0,526.0,546.0,404.0,448.0
16517,Gloria Coruzzi (UVuQeJIAAAAJ),1980,36,2012,645,32,653.0,608.0,526.0,546.0,404.0
16518,Gloria Coruzzi (UVuQeJIAAAAJ),1980,36,2013,769,33,645.0,653.0,608.0,526.0,546.0
16519,Gloria Coruzzi (UVuQeJIAAAAJ),1980,36,2014,837,34,769.0,645.0,653.0,608.0,526.0
16520,Gloria Coruzzi (UVuQeJIAAAAJ),1980,36,2015,905,35,837.0,769.0,645.0,653.0,608.0
16521,Gloria Coruzzi (UVuQeJIAAAAJ),1980,36,2016,923,36,905.0,837.0,769.0,645.0,653.0
16522,Byron Reeves (HJWSrNMAAAAJ),1981,35,1981,47,0,,,,,
16523,Byron Reeves (HJWSrNMAAAAJ),1981,35,1982,26,1,47.0,,,,
16524,Byron Reeves (HJWSrNMAAAAJ),1981,35,1983,41,2,26.0,47.0,,,
16525,Byron Reeves (HJWSrNMAAAAJ),1981,35,1984,31,3,41.0,26.0,47.0,,
16526,Byron Reeves (HJWSrNMAAAAJ),1981,35,1985,39,4,31.0,41.0,26.0,47.0,
16527,Byron Reeves (HJWSrNMAAAAJ),1981,35,1986,66,5,39.0,31.0,41.0,26.0,47.0
16528,Byron Reeves (HJWSrNMAAAAJ),1981,35,1987,38,6,66.0,39.0,31.0,41.0,26.0
16529,Byron Reeves (HJWSrNMAAAAJ),1981,35,1988,76,7,38.0,66.0,39.0,31.0,41.0
16530,Byron Reeves (HJWSrNMAAAAJ),1981,35,1989,71,8,76.0,38.0,66.0,39.0,31.0
16531,Byron Reeves (HJWSrNMAAAAJ),1981,35,1990,74,9,71.0,76.0,38.0,66.0,39.0
16532,Byron Reeves (HJWSrNMAAAAJ),1981,35,1991,59,10,74.0,71.0,76.0,38.0,66.0
16533,Byron Reeves (HJWSrNMAAAAJ),1981,35,1992,64,11,59.0,74.0,71.0,76.0,38.0
16534,Byron Reeves (HJWSrNMAAAAJ),1981,35,1993,68,12,64.0,59.0,74.0,71.0,76.0
16535,Byron Reeves (HJWSrNMAAAAJ),1981,35,1994,105,13,68.0,64.0,59.0,74.0,71.0
16536,Byron Reeves (HJWSrNMAAAAJ),1981,35,1995,93,14,105.0,68.0,64.0,59.0,74.0
16537,Byron Reeves (HJWSrNMAAAAJ),1981,35,1996,102,15,93.0,105.0,68.0,64.0,59.0
16538,Byron Reeves (HJWSrNMAAAAJ),1981,35,1997,136,16,102.0,93.0,105.0,68.0,64.0
16539,Byron Reeves (HJWSrNMAAAAJ),1981,35,1998,163,17,136.0,102.0,93.0,105.0,68.0
16540,Byron Reeves (HJWSrNMAAAAJ),1981,35,1999,284,18,163.0,136.0,102.0,93.0,105.0
16541,Byron Reeves (HJWSrNMAAAAJ),1981,35,2000,373,19,284.0,163.0,136.0,102.0,93.0
16542,Byron Reeves (HJWSrNMAAAAJ),1981,35,2001,325,20,373.0,284.0,163.0,136.0,102.0
16543,Byron Reeves (HJWSrNMAAAAJ),1981,35,2002,415,21,325.0,373.0,284.0,163.0,136.0
16544,Byron Reeves (HJWSrNMAAAAJ),1981,35,2003,459,22,415.0,325.0,373.0,284.0,163.0
16545,Byron Reeves (HJWSrNMAAAAJ),1981,35,2004,598,23,459.0,415.0,325.0,373.0,284.0
16546,Byron Reeves (HJWSrNMAAAAJ),1981,35,2005,583,24,598.0,459.0,415.0,325.0,373.0
16547,Byron Reeves (HJWSrNMAAAAJ),1981,35,2006,650,25,583.0,598.0,459.0,415.0,325.0
16548,Byron Reeves (HJWSrNMAAAAJ),1981,35,2007,759,26,650.0,583.0,598.0,459.0,415.0
16549,Byron Reeves (HJWSrNMAAAAJ),1981,35,2008,778,27,759.0,650.0,583.0,598.0,459.0
16550,Byron Reeves (HJWSrNMAAAAJ),1981,35,2009,771,28,778.0,759.0,650.0,583.0,598.0
16551,Byron Reeves (HJWSrNMAAAAJ),1981,35,2010,906,29,771.0,778.0,759.0,650.0,583.0
16552,Byron Reeves (HJWSrNMAAAAJ),1981,35,2011,875,30,906.0,771.0,778.0,759.0,650.0
16553,Byron Reeves (HJWSrNMAAAAJ),1981,35,2012,925,31,875.0,906.0,771.0,778.0,759.0
16554,Byron Reeves (HJWSrNMAAAAJ),1981,35,2013,1002,32,925.0,875.0,906.0,771.0,778.0
16555,Byron Reeves (HJWSrNMAAAAJ),1981,35,2014,974,33,1002.0,925.0,875.0,906.0,771.0
16556,Byron Reeves (HJWSrNMAAAAJ),1981,35,2015,867,34,974.0,1002.0,925.0,875.0,906.0
16557,Byron Reeves (HJWSrNMAAAAJ),1981,35,2016,596,35,867.0,974.0,1002.0,925.0,875.0
16558,Mohsen Bayati (PS-TM94AAAAJ),2005,11,2005,4,0,,,,,
16559,Mohsen Bayati (PS-TM94AAAAJ),2005,11,2006,13,1,4.0,,,,
16560,Mohsen Bayati (PS-TM94AAAAJ),2005,11,2007,31,2,13.0,4.0,,,
16561,Mohsen Bayati (PS-TM94AAAAJ),2005,11,2008,39,3,31.0,13.0,4.0,,
16562,Mohsen Bayati (PS-TM94AAAAJ),2005,11,2009,65,4,39.0,31.0,13.0,4.0,
16563,Mohsen Bayati (PS-TM94AAAAJ),2005,11,2010,76,5,65.0,39.0,31.0,13.0,4.0
16564,Mohsen Bayati (PS-TM94AAAAJ),2005,11,2011,116,6,76.0,65.0,39.0,31.0,13.0
16565,Mohsen Bayati (PS-TM94AAAAJ),2005,11,2012,140,7,116.0,76.0,65.0,39.0,31.0
16566,Mohsen Bayati (PS-TM94AAAAJ),2005,11,2013,209,8,140.0,116.0,76.0,65.0,39.0
16567,Mohsen Bayati (PS-TM94AAAAJ),2005,11,2014,236,9,209.0,140.0,116.0,76.0,65.0
16568,Mohsen Bayati (PS-TM94AAAAJ),2005,11,2015,255,10,236.0,209.0,140.0,116.0,76.0
16569,Mohsen Bayati (PS-TM94AAAAJ),2005,11,2016,85,11,255.0,236.0,209.0,140.0,116.0
16570,Charbel Farhat (FVtXBlwAAAAJ),1990,26,1990,58,0,,,,,
16571,Charbel Farhat (FVtXBlwAAAAJ),1990,26,1991,64,1,58.0,,,,
16572,Charbel Farhat (FVtXBlwAAAAJ),1990,26,1992,85,2,64.0,58.0,,,
16573,Charbel Farhat (FVtXBlwAAAAJ),1990,26,1993,162,3,85.0,64.0,58.0,,
16574,Charbel Farhat (FVtXBlwAAAAJ),1990,26,1994,192,4,162.0,85.0,64.0,58.0,
16575,Charbel Farhat (FVtXBlwAAAAJ),1990,26,1995,288,5,192.0,162.0,85.0,64.0,58.0
16576,Charbel Farhat (FVtXBlwAAAAJ),1990,26,1996,257,6,288.0,192.0,162.0,85.0,64.0
16577,Charbel Farhat (FVtXBlwAAAAJ),1990,26,1997,351,7,257.0,288.0,192.0,162.0,85.0
16578,Charbel Farhat (FVtXBlwAAAAJ),1990,26,1998,411,8,351.0,257.0,288.0,192.0,162.0
16579,Charbel Farhat (FVtXBlwAAAAJ),1990,26,1999,327,9,411.0,351.0,257.0,288.0,192.0
16580,Charbel Farhat (FVtXBlwAAAAJ),1990,26,2000,611,10,327.0,411.0,351.0,257.0,288.0
16581,Charbel Farhat (FVtXBlwAAAAJ),1990,26,2001,526,11,611.0,327.0,411.0,351.0,257.0
16582,Charbel Farhat (FVtXBlwAAAAJ),1990,26,2002,511,12,526.0,611.0,327.0,411.0,351.0
16583,Charbel Farhat (FVtXBlwAAAAJ),1990,26,2003,729,13,511.0,526.0,611.0,327.0,411.0
16584,Charbel Farhat (FVtXBlwAAAAJ),1990,26,2004,705,14,729.0,511.0,526.0,611.0,327.0
16585,Charbel Farhat (FVtXBlwAAAAJ),1990,26,2005,965,15,705.0,729.0,511.0,526.0,611.0
16586,Charbel Farhat (FVtXBlwAAAAJ),1990,26,2006,1015,16,965.0,705.0,729.0,511.0,526.0
16587,Charbel Farhat (FVtXBlwAAAAJ),1990,26,2007,1033,17,1015.0,965.0,705.0,729.0,511.0
16588,Charbel Farhat (FVtXBlwAAAAJ),1990,26,2008,1020,18,1033.0,1015.0,965.0,705.0,729.0
16589,Charbel Farhat (FVtXBlwAAAAJ),1990,26,2009,1188,19,1020.0,1033.0,1015.0,965.0,705.0
16590,Charbel Farhat (FVtXBlwAAAAJ),1990,26,2010,1048,20,1188.0,1020.0,1033.0,1015.0,965.0
16591,Charbel Farhat (FVtXBlwAAAAJ),1990,26,2011,1093,21,1048.0,1188.0,1020.0,1033.0,1015.0
16592,Charbel Farhat (FVtXBlwAAAAJ),1990,26,2012,1270,22,1093.0,1048.0,1188.0,1020.0,1033.0
16593,Charbel Farhat (FVtXBlwAAAAJ),1990,26,2013,1530,23,1270.0,1093.0,1048.0,1188.0,1020.0
16594,Charbel Farhat (FVtXBlwAAAAJ),1990,26,2014,1576,24,1530.0,1270.0,1093.0,1048.0,1188.0
16595,Charbel Farhat (FVtXBlwAAAAJ),1990,26,2015,1602,25,1576.0,1530.0,1270.0,1093.0,1048.0
16596,Charbel Farhat (FVtXBlwAAAAJ),1990,26,2016,1277,26,1602.0,1576.0,1530.0,1270.0,1093.0
16597,Essi Viding (Ydwv2DYAAAAJ),2003,13,2003,44,0,,,,,
16598,Essi Viding (Ydwv2DYAAAAJ),2003,13,2004,85,1,44.0,,,,
16599,Essi Viding (Ydwv2DYAAAAJ),2003,13,2005,157,2,85.0,44.0,,,
16600,Essi Viding (Ydwv2DYAAAAJ),2003,13,2006,218,3,157.0,85.0,44.0,,
16601,Essi Viding (Ydwv2DYAAAAJ),2003,13,2007,292,4,218.0,157.0,85.0,44.0,
16602,Essi Viding (Ydwv2DYAAAAJ),2003,13,2008,368,5,292.0,218.0,157.0,85.0,44.0
16603,Essi Viding (Ydwv2DYAAAAJ),2003,13,2009,452,6,368.0,292.0,218.0,157.0,85.0
16604,Essi Viding (Ydwv2DYAAAAJ),2003,13,2010,579,7,452.0,368.0,292.0,218.0,157.0
16605,Essi Viding (Ydwv2DYAAAAJ),2003,13,2011,696,8,579.0,452.0,368.0,292.0,218.0
16606,Essi Viding (Ydwv2DYAAAAJ),2003,13,2012,996,9,696.0,579.0,452.0,368.0,292.0
16607,Essi Viding (Ydwv2DYAAAAJ),2003,13,2013,1154,10,996.0,696.0,579.0,452.0,368.0
16608,Essi Viding (Ydwv2DYAAAAJ),2003,13,2014,1293,11,1154.0,996.0,696.0,579.0,452.0
16609,Essi Viding (Ydwv2DYAAAAJ),2003,13,2015,1690,12,1293.0,1154.0,996.0,696.0,579.0
16610,Essi Viding (Ydwv2DYAAAAJ),2003,13,2016,1374,13,1690.0,1293.0,1154.0,996.0,696.0
16611,Stephane Escrig (AlGQ8ZEAAAAJ),2005,11,2005,20,0,,,,,
16612,Stephane Escrig (AlGQ8ZEAAAAJ),2005,11,2006,21,1,20.0,,,,
16613,Stephane Escrig (AlGQ8ZEAAAAJ),2005,11,2007,18,2,21.0,20.0,,,
16614,Stephane Escrig (AlGQ8ZEAAAAJ),2005,11,2008,38,3,18.0,21.0,20.0,,
16615,Stephane Escrig (AlGQ8ZEAAAAJ),2005,11,2009,64,4,38.0,18.0,21.0,20.0,
16616,Stephane Escrig (AlGQ8ZEAAAAJ),2005,11,2010,88,5,64.0,38.0,18.0,21.0,20.0
16617,Stephane Escrig (AlGQ8ZEAAAAJ),2005,11,2011,55,6,88.0,64.0,38.0,18.0,21.0
16618,Stephane Escrig (AlGQ8ZEAAAAJ),2005,11,2012,102,7,55.0,88.0,64.0,38.0,18.0
16619,Stephane Escrig (AlGQ8ZEAAAAJ),2005,11,2013,92,8,102.0,55.0,88.0,64.0,38.0
16620,Stephane Escrig (AlGQ8ZEAAAAJ),2005,11,2014,93,9,92.0,102.0,55.0,88.0,64.0
16621,Stephane Escrig (AlGQ8ZEAAAAJ),2005,11,2015,107,10,93.0,92.0,102.0,55.0,88.0
16622,Stephane Escrig (AlGQ8ZEAAAAJ),2005,11,2016,103,11,107.0,93.0,92.0,102.0,55.0
16623,L Mahadevan (iiyj5MsAAAAJ),2000,16,2000,56,0,,,,,
16624,L Mahadevan (iiyj5MsAAAAJ),2000,16,2001,54,1,56.0,,,,
16625,L Mahadevan (iiyj5MsAAAAJ),2000,16,2002,59,2,54.0,56.0,,,
16626,L Mahadevan (iiyj5MsAAAAJ),2000,16,2003,109,3,59.0,54.0,56.0,,
16627,L Mahadevan (iiyj5MsAAAAJ),2000,16,2004,148,4,109.0,59.0,54.0,56.0,
16628,L Mahadevan (iiyj5MsAAAAJ),2000,16,2005,276,5,148.0,109.0,59.0,54.0,56.0
16629,L Mahadevan (iiyj5MsAAAAJ),2000,16,2006,498,6,276.0,148.0,109.0,59.0,54.0
16630,L Mahadevan (iiyj5MsAAAAJ),2000,16,2007,688,7,498.0,276.0,148.0,109.0,59.0
16631,L Mahadevan (iiyj5MsAAAAJ),2000,16,2008,728,8,688.0,498.0,276.0,148.0,109.0
16632,L Mahadevan (iiyj5MsAAAAJ),2000,16,2009,923,9,728.0,688.0,498.0,276.0,148.0
16633,L Mahadevan (iiyj5MsAAAAJ),2000,16,2010,1038,10,923.0,728.0,688.0,498.0,276.0
